filepath,label,original_split,label_id,split
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-32-21-PM_png.rf.982f06366b614ecccaa457583296b89d.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/Screen-Shot-2018-06-08-at-5-28-59-PM_png.rf.200f8329737cb23d8484c8a0b5cd02b5.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshoranges/vertical_flip_Screen-Shot-2018-06-13-at-12-00-17-AM_png.rf.aada0dc2c80fd3455890bab28a5aede5.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/translation_Screen-Shot-2018-06-12-at-11-31-01-PM_png.rf.a9e9c565a14c4ed2a2f47698f55116cc.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-45-12-PM_png.rf.d168ac21ee8d08fb03ac4df885d76f3e.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-13-at-12-17-37-AM_png.rf.50d0ef477f0b88927a14ee5b458c5ba0.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshapples/vertical_flip_Screen-Shot-2018-06-08-at-5-09-25-PM_png.rf.aa267584b58760f37b87749c02ff35ab.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_45_Screen-Shot-2018-06-08-at-5-12-47-PM_png.rf.5b78706a118fbb02843ed1fb2393fe05.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/valid/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-27-38-PM_png.rf.b186429c55dbf80d74593ab267f48ab2.jpg,rottenoranges,validation,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-23-19-PM_png.rf.7e1cfe13c215da1ddbefb13e903a5b91.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_314_jpg.rf.f56f4e17a499f13cd360fb7567eb7d12.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-08-at-2-48-43-PM_png.rf.3180e2211952562cc3b6676c805ad01e.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-13-at-12-18-27-AM_png.rf.a6eb125b2988ff404c53247af85af90b.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_680_jpg.rf.664cf670caf3e1b7cd3cdaf95ea01967.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/test/freshoranges/rotated_by_15_Screen-Shot-2018-06-13-at-12-06-01-AM_png.rf.a4dba2ca8a5f78c8289dd469eb03e796.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/test/freshoranges/rotated_by_15_Screen-Shot-2018-06-13-at-12-04-39-AM_png.rf.4fd472a7f26aa30096eb1aeaad7a2a36.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/valid/freshoranges/vertical_flip_Screen-Shot-2018-06-13-at-12-18-40-AM_png.rf.dd2f913ce3114d92b71ed61e8b2548e8.jpg,freshoranges,validation,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-32-04-PM_png.rf.6d6f976732bd205d5450e636e5e88bb9.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_15_Screen-Shot-2018-06-12-at-11-21-17-PM_png.rf.406bf59ca7a1e9b1a2f9ea72babd939a.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_15_Screen-Shot-2018-06-08-at-5-09-54-PM_png.rf.76c6767e7ef5406fc59b3e59a0db5cf8.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_60_Screen-Shot-2018-06-12-at-11-46-17-PM_png.rf.45302dc900e34eea81711758eb8bb0c2.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-08-at-2-34-05-PM_png.rf.007ce4f6c408249e312081e9cf0694e8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_45_Screen-Shot-2018-06-07-at-2-57-05-PM_png.rf.9991bddffa25427b9cb39529f0e0500f.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/valid/rottenoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-40-18-PM_png.rf.258032567279c7ad4e8d3fb092b2b423.jpg,rottenoranges,validation,5,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_45_Screen-Shot-2018-06-12-at-11-58-11-PM_png.rf.55b5cecd9f2992183064e1ff714f4e1c.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/valid/rottenlemons/bad_quality_321_jpg.rf.94b2f556fe83ae9137045e5794699a69.jpg,rottenlemons,validation,4,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-00-43-PM_png.rf.c6d21c5db7a47ed512ee3fc934f5b4bd.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-40-36-PM_png.rf.9abebbc044d2ecfbd4445959189d7207.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-32-50-PM_png.rf.c492aa55fa415cdbc80822445f172eb4.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_60_Screen-Shot-2018-06-07-at-2-57-13-PM_png.rf.91f575913d4a680f4e67036623757ae8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_254_jpg.rf.25237b3cbd5b74df285097dca8e37c95.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshapples/vertical_flip_Screen-Shot-2018-06-08-at-5-12-34-PM_png.rf.1edc813e8391faef42deb722abbbdf79.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_45_Screen-Shot-2018-06-13-at-12-18-34-AM_png.rf.f0316132b4e869c6292a77265b19c879.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/translation_Screen-Shot-2018-06-08-at-2-31-16-PM_png.rf.0aa1fddea2103098c9f3633508564fbf.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/translation_Screen-Shot-2018-06-08-at-2-39-02-PM_png.rf.ec449b731e8681d3758b8ed0b94d8d44.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/saltandpepper_Screen-Shot-2018-06-13-at-12-02-53-AM_png.rf.7d6fefcbfb03cb9d2c8b68262086fe5a.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-22-58-PM_png.rf.fff9219d2f0f4d9846535bd4b6314a88.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_15_Screen-Shot-2018-06-08-at-5-15-14-PM_png.rf.6309e7af9a5e8bc39b04a10595263d59.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/vertical_flip_Screen-Shot-2018-06-08-at-2-49-40-PM_png.rf.80d7845074295a9128880fca1f5ea5dc.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/test/rottenapples/rotated_by_15_Screen-Shot-2018-06-07-at-2-22-00-PM_png.rf.9c05fa10b099cefa4737af355aa71a25.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/valid/freshoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-56-55-PM_png.rf.306e98b664676bee12123a6a55583c61.jpg,freshoranges,validation,2,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_60_Screen-Shot-2018-06-12-at-11-51-13-PM_png.rf.165deeda99d15fe0388f68d85b056a44.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/saltandpepper_Screen-Shot-2018-06-08-at-2-39-51-PM_png.rf.e29bbdceeededa25cce9751526eed433.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_45_Screen-Shot-2018-06-12-at-11-38-19-PM_png.rf.c0d0553befeafe0e393d34fa6054474e.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_600_jpg.rf.0d223b3780f4439e316a461981a94e2d.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_60_Screen-Shot-2018-06-08-at-2-24-31-PM_png.rf.70d63b0c5d5052426e4b80789112f7cb.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-07-at-3-00-25-PM_png.rf.2f34a96d704924ed83d2cc59b8c94279.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-20-52-PM_png.rf.261ddfe49231ebb173fbf7887c60faad.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/rotated_by_30_Screen-Shot-2018-06-07-at-2-22-39-PM_png.rf.e3d2b5838cde6294fd99b8a05f6bf6fd.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_15_Screen-Shot-2018-06-08-at-5-12-14-PM_png.rf.ead6e3d04e39bd8844b0d8d646a3ab89.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/saltandpepper_Screen-Shot-2018-06-07-at-2-57-13-PM_png.rf.1fdf7bc820af59b8b8661bece383d879.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/rotated_by_15_Screen-Shot-2018-06-08-at-2-48-52-PM_png.rf.da74301dc59a3799dcf864860439ad2b.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_390_jpg.rf.7bc8c4fd700bd492ede7b1f3386af296.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-22-00-PM_png.rf.7da86a93e0f56951d3ddee27f5db075e.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_60_Screen-Shot-2018-06-13-at-12-10-27-AM_png.rf.6a4aa17ee9844b90629eb10fe6fc162e.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshapples/translation_Screen-Shot-2018-06-08-at-5-05-27-PM_png.rf.017f10ab6ebfbdc78c87fc4e0c352a0d.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/vertical_flip_Screen-Shot-2018-06-08-at-5-25-28-PM_png.rf.e5f2ce34b11235ea40334d7a6669adbd.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-12-at-11-59-33-PM_png.rf.f9a23823b8cb358f5b690790364a4043.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/translation_Screen-Shot-2018-06-12-at-11-23-40-PM_png.rf.3498d8dfb9d5204ffe5192847ba2f6dc.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-07-at-2-46-32-PM_png.rf.077ee36f1d4a0ef673ec10361b9a7d08.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/test/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-02-31-PM_png.rf.17a1d489448800895f5a30082b84a4aa.jpg,freshapples,test,0,train
/content/DATA_SET_A_O_L-1/test/rottenapples/rotated_by_30_Screen-Shot-2018-06-07-at-2-47-27-PM_png.rf.d99f2947a10755c7e33170893d7f226f.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-26-24-PM_png.rf.410f46c7d2ca7757017555a76f5313ae.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/test/freshapples/saltandpepper_Screen-Shot-2018-06-08-at-5-00-26-PM_png.rf.67a9f5ded2a4f0fe18803c55d7ace751.jpg,freshapples,test,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-08-at-2-29-55-PM_png.rf.0eb6a630d1013fb817e5c9b353f82a8a.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/test/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-4-59-49-PM_png.rf.fef507f8d2151a48a5bd39d0d953813b.jpg,freshapples,test,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-08-at-2-30-26-PM_png.rf.73a150ec790231fdacba4b9804fa3489.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_60_Screen-Shot-2018-06-07-at-3-06-30-PM_png.rf.3a50086a0328eb48406fa2dc44935850.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/test/rottenapples/saltandpepper_Screen-Shot-2018-06-07-at-2-47-50-PM_png.rf.e8f7f05b22a1a9a817ea7183ffae2e2c.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/test/freshoranges/saltandpepper_Screen-Shot-2018-06-13-at-12-02-33-AM_png.rf.5705fd21c176e0f1b742946e943c57df.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/test/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-25-38-PM_png.rf.f1680d3849f4f3b8c9f54a966e72ea42.jpg,rottenoranges,test,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_15_Screen-Shot-2018-06-12-at-11-20-52-PM_png.rf.7637ec2580b6c0ea2baaba86256c4ebc.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/vertical_flip_Screen-Shot-2018-06-08-at-2-40-38-PM_png.rf.faaa624f437a6b499e481d1e2f18c1ff.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/test/freshoranges/rotated_by_60_Screen-Shot-2018-06-13-at-12-16-45-AM_png.rf.e7432923553d4f17f61ce07b308b9645.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/saltandpepper_Screen-Shot-2018-06-08-at-2-42-30-PM_png.rf.be3b19faa7dbfb9a5b3b40f8235ca4b1.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_983_jpg.rf.20cf7608648f643a35f450d687911922.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshapples/translation_Screen-Shot-2018-06-08-at-5-03-10-PM_png.rf.a18d76bb3421cfdd5a111c27213a5fb3.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-32-21-PM_png.rf.d2b963b5a4ee941eefa9fce13d54fd45.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-5-26-24-PM_png.rf.1df1f9b66109b8980b53493c71fa3158.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-23-09-PM_png.rf.94621820b2f7d6fe85616d1a7dcaa252.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/vertical_flip_Screen-Shot-2018-06-08-at-2-49-27-PM_png.rf.237094750c31bf80f4588a95d5ea2b94.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_45_Screen-Shot-2018-06-12-at-11-26-02-PM_png.rf.1ae048cc842239c662cb1a22989b137d.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/test/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-26-05-PM_png.rf.ac16115a0fa3281c4b1783c31f7b5066.jpg,freshapples,test,0,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-38-34-PM_png.rf.ed43fabb62715892b0d2fe62316369cf.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-22-32-PM_png.rf.bee7ed64e900356a90eeba65474b6a98.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/rotated_by_60_Screen-Shot-2018-06-07-at-3-02-37-PM_png.rf.405223ecc5e7eff159d63fbe34ce1307.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/rottenlemons/bad_quality_374_jpg.rf.ca6838c89a760eb8711a94a38c858c6c.jpg,rottenlemons,train,4,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-47-27-PM_png.rf.98a8274bdd07591b4ffc30907385327a.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_75_Screen-Shot-2018-06-08-at-5-12-20-PM_png.rf.dcf2c5ae26ccc812d604fde601bdad04.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-07-at-3-00-56-PM_png.rf.2ecd80d592bd74d16ccef63b459454f5.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_15_Screen-Shot-2018-06-13-at-12-19-08-AM_png.rf.295eb4bc2a01c4c99389b3ff666b332d.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_75_Screen-Shot-2018-06-08-at-5-05-41-PM_png.rf.875062cebbede44b03b7cc8f943340cc.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/valid/freshlemons/good_quality_119_jpg.rf.d220fe21e74688eb584fd66dce3556ea.jpg,freshlemons,validation,1,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_135_jpg.rf.1004f2cd4826dcfb5b712bedadd31d2e.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenapples/saltandpepper_Screen-Shot-2018-06-07-at-2-36-06-PM_png.rf.cbef9b6692c92d4f202171de5db2b013.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/saltandpepper_Screen-Shot-2018-06-08-at-5-04-24-PM_png.rf.c9c6f536cab5bda98789becc2d9ca73e.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_75_Screen-Shot-2018-06-13-at-12-02-45-AM_png.rf.f4ee5d9932e182990a2b10ca65f5db3d.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_1029_jpg.rf.9a72ff70244b2068010cfded6cfd01c3.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-52-03-PM_png.rf.8aba10abff970d0518caf8626ee78a42.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-32-13-PM_png.rf.dac216e576c2bab924168f6d82338068.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-22-20-PM_png.rf.12a53f5904ff886e51981671861ea882.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_793_jpg.rf.d559df0e3196d0947511e08c2d07d821.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/freshlemons/good_quality_114_jpg.rf.523968974641106fa37246f36311b697.jpg,freshlemons,train,1,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-43-54-PM_png.rf.ae7a9dcb4109cc3e150b26ec174ac0d1.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-46-04-PM_png.rf.2dcf5ad1122e758a6d615c44cf90cb3b.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_45_Screen-Shot-2018-06-12-at-11-19-08-PM_png.rf.72f4ca28fb12326a980b421fc56f9097.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/vertical_flip_Screen-Shot-2018-06-07-at-2-51-16-PM_png.rf.b2d4095557952195ec75c555455dc1e8.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-13-at-12-06-36-AM_png.rf.53e47d74211b1ebc111eeb3561055c00.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/translation_Screen-Shot-2018-06-12-at-11-36-14-PM_png.rf.56ebc7d5f286e7d554c67bc1d14c352b.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshoranges/translation_Screen-Shot-2018-06-13-at-12-17-19-AM_png.rf.b1f2b1b6ed9ef14f4074f8d9e5b0e410.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/valid/freshoranges/rotated_by_15_Screen-Shot-2018-06-12-at-11-52-46-PM_png.rf.027fec9f3517f845965f79549f3a42fb.jpg,freshoranges,validation,2,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_45_Screen-Shot-2018-06-12-at-11-53-43-PM_png.rf.d0b446de77df6fbe8e3349a5bd0543fe.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-5-27-06-PM_png.rf.e022e7f8aa6d06e8afd630607032dae7.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_30_Screen-Shot-2018-06-08-at-5-16-33-PM_png.rf.28d9596ae248608ce2668a5b3d0add3f.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/valid/rottenapples/rotated_by_75_Screen-Shot-2018-06-08-at-2-36-43-PM_png.rf.9fb63919413787893ac306a492e3bf49.jpg,rottenapples,validation,3,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-5-32-38-PM_png.rf.9654382a9c478855a8d638b27025543a.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/test/rottenapples/translation_Screen-Shot-2018-06-07-at-3-02-37-PM_png.rf.4fba33d43ced661969523844b6e67520.jpg,rottenapples,test,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/Screen-Shot-2018-06-12-at-11-58-11-PM_png.rf.1a2d300a796c1a8441e8dd1224d511d7.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/translation_Screen-Shot-2018-06-07-at-3-05-29-PM_png.rf.163ee7466566737240de3426c55b6038.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/translation_Screen-Shot-2018-06-12-at-11-50-33-PM_png.rf.1ca89f63bb9c3803399ad989b91a2c02.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/Screen-Shot-2018-06-07-at-2-40-48-PM_png.rf.f36c1e3d1956fc99c5a3f9b4f726ccd6.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/test/freshoranges/translation_Screen-Shot-2018-06-12-at-11-59-23-PM_png.rf.133d7468af4e56b3869435cbe5cadc4b.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/test/rottenoranges/rotated_by_30_Screen-Shot-2018-06-12-at-11-23-24-PM_png.rf.32d46c62504e3d7af77a340a5f4c1acd.jpg,rottenoranges,test,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_75_Screen-Shot-2018-06-07-at-2-42-18-PM_png.rf.384bac6775c68af510439f58c6209192.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_60_Screen-Shot-2018-06-13-at-12-19-17-AM_png.rf.0afd79ea64b5999687a7ecdf36750678.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/valid/freshoranges/rotated_by_75_Screen-Shot-2018-06-13-at-12-08-32-AM_png.rf.0c727d6b62acbfc451973ddfc7734718.jpg,freshoranges,validation,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_60_Screen-Shot-2018-06-08-at-2-40-46-PM_png.rf.0d92b2f51ccc73b51997bd4efa33f595.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_15_Screen-Shot-2018-06-12-at-11-25-16-PM_png.rf.f5e46ae81d946641ae45b72eabcc62d3.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_45_Screen-Shot-2018-06-08-at-5-09-03-PM_png.rf.f4a6108027810ce8a6a34b8160d4f66a.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/freshapples/saltandpepper_Screen-Shot-2018-06-08-at-5-06-54-PM_png.rf.71e0ed1322266523e553d57ee42f5348.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/test/freshoranges/translation_Screen-Shot-2018-06-13-at-12-13-24-AM_png.rf.026101216bf26a8a6e8ad9d1a2cd51ac.jpg,freshoranges,test,2,train
/content/DATA_SET_A_O_L-1/train/freshapples/rotated_by_60_Screen-Shot-2018-06-08-at-5-19-35-PM_png.rf.ae416db65cd0b350f815faf5e726bf92.jpg,freshapples,train,0,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_30_Screen-Shot-2018-06-07-at-2-51-01-PM_png.rf.ab022900c69b35f548616caf12f525c0.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/Screen-Shot-2018-06-12-at-11-19-01-PM_png.rf.a109300074b1a7d2cd5f38c6ed7f6462.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_60_Screen-Shot-2018-06-12-at-11-29-51-PM_png.rf.23f18976089474a94057ea7f5ebb4e92.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenoranges/rotated_by_75_Screen-Shot-2018-06-12-at-11-32-46-PM_png.rf.c023e5d7071d1b9933f1b6e7ab70cad3.jpg,rottenoranges,train,5,train
/content/DATA_SET_A_O_L-1/train/rottenapples/translation_Screen-Shot-2018-06-07-at-3-06-22-PM_png.rf.4a965f17825c3f0e39b32a5679350fe7.jpg,rottenapples,train,3,train
/content/DATA_SET_A_O_L-1/train/freshoranges/rotated_by_60_Screen-Shot-2018-06-13-at-12-01-03-AM_png.rf.0ed060f0e8f3a22faabbe7551b97302d.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/freshoranges/saltandpepper_Screen-Shot-2018-06-12-at-11-59-33-PM_png.rf.8acb9107a6def9fde44835112a014532.jpg,freshoranges,train,2,train
/content/DATA_SET_A_O_L-1/train/rottenapples/rotated_by_15_Screen-Shot-2018-06-07-at-2-47-35-PM_png.rf.1d0c9c7a4aa7dfceef18a92c1aad4eaf.jpg,rottenapples,train,3,train
